"Species","col_WMS","col_2b","Group","Color"
"Shuttleworthia",0.000514463914547393,0.000810898,"s11_14","shared"
"Simonsiella",0,0.000263912,"s11_14","2b only"
"Slackia",0,0.000234469,"s11_14","2b only"
"Stomatobaculum",0,0.000163113,"s11_14","2b only"
"Streptococcus",0.127529932765338,0.209568503,"s11_14","shared"
"Tannerella",0.0163917739579069,0.026374584,"s11_14","shared"
"TM7x",0,0.001263998,"s11_14","2b only"
"Treponema",0.00113282444403265,0.002459417,"s11_14","shared"
"Treponema_B",0.00568600575838205,0.005576785,"s11_14","shared"
"Treponema_C",0.00112971256474466,0.001486782,"s11_14","shared"
"Treponema_D",0.00292004698736958,0.000634873,"s11_14","shared"
"UBA1103",0,0.001245855,"s11_14","2b only"
"UBA2866",0,0.000317258,"s11_14","2b only"
"UBA4285",0.000343812469721916,0.000438778,"s11_14","shared"
"UBA7748",0,3.5793e-05,"s11_14","2b only"
"UMGS1907",0,0.001610842,"s11_14","2b only"
"Veillonella",0.0199620029500616,0.033370353,"s11_14","shared"
"W11650",7.72950661856571e-05,0.000596606,"s11_14","shared"
"Abiotrophia",0,0.000350125,"s11_2","2b only"
"Acinetobacter",0,6.52971e-05,"s11_2","2b only"
"Actinomyces",0.0003261,0.003396637,"s11_2","shared"
"Aggregatibacter",0.0247192,0.019837499,"s11_2","shared"
"Allisonella",0.000595,0.001189835,"s11_2","shared"
"Alloprevotella",0.0323905,0.008690278,"s11_2","shared"
"Anaeroglobus",0,0.000254323,"s11_2","2b only"
"Arachnia",0.0004671,0.0025813,"s11_2","shared"
"Bacteroides",0,2.17657e-05,"s11_2","2b only"
"Bacteroides_D",0,0.00054181,"s11_2","2b only"
"Bergeyella_A",0.0006441,0.000336083,"s11_2","shared"
"Brevibacillus",0,1.13702e-05,"s11_2","2b only"
"Bulleidia",0.0016371,0.002150029,"s11_2","shared"
"CAJPSE01",0.0070926,0,"s11_2","WMS only"
"Campylobacter_A",0.0242397,0.016548773,"s11_2","shared"
"Campylobacter_B",0.0001703,0.000413625,"s11_2","shared"
"Capnocytophaga",0.0073002,0.009982525,"s11_2","shared"
"Cardiobacterium",0.0011491,0.002390014,"s11_2","shared"
"Catonella",0.001435,0.000370455,"s11_2","shared"
"Centipeda",0,0.000912658,"s11_2","2b only"
"Corynebacterium",0.0006026,0.00239703,"s11_2","shared"
"Cryptobacteroides",0.0006073,0,"s11_2","WMS only"
"Cutibacterium",0,0.000145243,"s11_2","2b only"
"Desulfobulbus",0.0018057,0.002354198,"s11_2","shared"
"Desulfovibrio",0,5.91248e-05,"s11_2","2b only"
"Dialister",0.0010829,0.002399669,"s11_2","shared"
"Eikenella",0.0003332,0.00149195,"s11_2","shared"
"Eubacterium_A",0,0.005917483,"s11_2","2b only"
"Eubacterium_B",0,0.0009591,"s11_2","2b only"
"Eubacterium_M",0.0062879,0.005717361,"s11_2","shared"
"Eubacterium_N",0.0215622,0.016172474,"s11_2","shared"
"F0040",0,0.006264756,"s11_2","2b only"
"F0058",0.0036036,0.003462725,"s11_2","shared"
"F0422",0.0001162,0.00532402,"s11_2","shared"
"F0428",0,8.598e-05,"s11_2","2b only"
"Filifactor",0.021849,0.013463586,"s11_2","shared"
"Flexilinea",0,0.000682062,"s11_2","2b only"
"Fretibacterium",0.002598,0.004271093,"s11_2","shared"
"Fusobacterium",0.0967578,0.028705631,"s11_2","shared"
"Gemella",0.0073548,0.005410785,"s11_2","shared"
"GN02-873",3.67e-05,0.000597849,"s11_2","shared"
"Granulicatella",0.0019954,0.004059065,"s11_2","shared"
"Haemophilus",0.0070644,0.011204726,"s11_2","shared"
"Haemophilus_A",0.0354174,0.032336878,"s11_2","shared"
"Haemophilus_D",0.0880125,0.078029819,"s11_2","shared"
"Hornefia",0.0079822,0,"s11_2","WMS only"
"HOT-345",0.0082835,0.004338698,"s11_2","shared"
"JABCPE02",0.0030616,0.002937516,"s11_2","shared"
"JABCPG02",0,0.000179557,"s11_2","2b only"
"JABZIP01",0.0010937,0,"s11_2","WMS only"
"Johnsonella",0,0.000749086,"s11_2","2b only"
"Kingella",0,3.79005e-05,"s11_2","2b only"
"Kingella_A",0,0.000198975,"s11_2","2b only"
"Kingella_B",0,0.000121902,"s11_2","2b only"
"Klebsiella",0,5.71756e-05,"s11_2","2b only"
"Lachnoanaerobaculum",0,0.001587523,"s11_2","2b only"
"Lancefieldella",0,0.000470068,"s11_2","2b only"
"Lautropia",0.0176706,0.014564082,"s11_2","shared"
"Lawsonella",0,3.72508e-05,"s11_2","2b only"
"Leptotrichia",8.22e-05,0.001959441,"s11_2","shared"
"Leptotrichia_A",0.0029326,0.002710276,"s11_2","shared"
"Mesocricetibacter",0.0023762,0,"s11_2","WMS only"
"Metamycoplasma",0.028962,0,"s11_2","WMS only"
"Mitsuokella",0,2.91292e-05,"s11_2","2b only"
"Mogibacterium",0.0042911,0.006832568,"s11_2","shared"
"Nanoperiomorbus",0.0020593,0,"s11_2","WMS only"
"Nanosynbacter",0.0004215,0,"s11_2","WMS only"
"Nanosyncoccus",0.0007196,0,"s11_2","WMS only"
"Neisseria",0.1815626,0.174447623,"s11_2","shared"
"Olsenella",0,0.000260507,"s11_2","2b only"
"Oribacterium",0.0069642,0.002884101,"s11_2","shared"
"Ottowia",0,0.000302637,"s11_2","2b only"
"Parvimonas",0.0038423,0.00248437,"s11_2","shared"
"Pauljensenia",0.0005248,0.003234656,"s11_2","shared"
"Peptidiphaga",0,0.000737362,"s11_2","2b only"
"Peptoanaerobacter",0,0.001723087,"s11_2","2b only"
"Peptostreptococcus",2.49e-05,0.001212067,"s11_2","shared"
"Phocaeicola",0,0.000281943,"s11_2","2b only"
"Porphyromonas",0.1493167,0.192762225,"s11_2","shared"
"Prevotella",0.0663585,0.088538398,"s11_2","shared"
"Propionibacterium",0,5.89082e-05,"s11_2","2b only"
"Pseudoleptotrichia",0,0.000280203,"s11_2","2b only"
"Ralstonia",0,0.000445216,"s11_2","2b only"
"Rodentibacter",0,6.06408e-05,"s11_2","2b only"
"Rothia",0.0220037,0.036302091,"s11_2","shared"
"Saccharimonas",0.0016185,0.002683844,"s11_2","shared"
"Scardovia",0,6.20485e-05,"s11_2","2b only"
"SDRW01",0,0.001012201,"s11_2","2b only"
"Selenomonas",0,0.000374052,"s11_2","2b only"
"Shuttleworthia",0,8.07822e-05,"s11_2","2b only"
"Simonsiella",0,0.000213434,"s11_2","2b only"
"Slackia",0,0.000157701,"s11_2","2b only"
"Stomatobaculum",0,0.00012393,"s11_2","2b only"
"Streptococcus",0.0287288,0.059106952,"s11_2","shared"
"Tannerella",0.0222576,0.031440378,"s11_2","shared"
"TM7x",0,0.001045483,"s11_2","2b only"
"Treponema",0.0002616,0.001675524,"s11_2","shared"
"Treponema_B",0.0034181,0.007894657,"s11_2","shared"
"Treponema_C",0.0061442,0.004931359,"s11_2","shared"
"Treponema_D",0.000238,0.000884789,"s11_2","shared"
"UBA1103",0,0.003032231,"s11_2","2b only"
"UBA2866",0,0.001301727,"s11_2","2b only"
"UMGS1907",0,0.000127948,"s11_2","2b only"
"Veillonella",0.0221333,0.035531976,"s11_2","shared"
"W11650",0.0027854,0.002135797,"s11_2","shared"
"W5053",0.0026271,0.001798992,"s11_2","shared"
"Abiotrophia",0.000843249802989394,0.000856998,"s11_6","shared"
"Acinetobacter",0,5.22818e-05,"s11_6","2b only"
"Actinobacillus",0,3.91861e-05,"s11_6","2b only"
"Actinobacillus_B",0,1.19875e-05,"s11_6","2b only"
"Actinomyces",0.00533452643171806,0.010415381,"s11_6","shared"
"Aggregatibacter",0.094727079753769,0.058658871,"s11_6","shared"
"Allisonella",2.21031366672265e-05,8.66326e-05,"s11_6","shared"
"Alloprevotella",0.0219322663002054,0.005158459,"s11_6","shared"
"Anaeroglobus",6.51992067900836e-05,0.000206375,"s11_6","shared"
"Aquitalea",0,4.93604e-05,"s11_6","2b only"
"Arachnia",0.00143337327373493,0.002350374,"s11_6","shared"
"Bacteroides",0,3.43508e-05,"s11_6","2b only"
"Bacteroides_D",0.000235060298164249,0.00027579,"s11_6","shared"
"Bergeyella_A",0.0046966642228739,0.004877329,"s11_6","shared"
"Brevibacillus_D",3.61320681592104e-05,2.75008e-05,"s11_6","shared"
"Brevundimonas",0,1.63695e-05,"s11_6","2b only"
"Bulleidia",0.000563074883408477,0.000565243,"s11_6","shared"
"CAG-793",0.000440044182050719,0.000114489,"s11_6","shared"
"CAJPNX01",0.0217066931931221,0,"s11_6","WMS only"
"CAJPPJ01",0.000555000678233235,0,"s11_6","WMS only"
"CAJPSE01",0.000100826637125841,0,"s11_6","WMS only"
"Campylobacter_A",0.00199412682315553,0.002876919,"s11_6","shared"
"Campylobacter_B",0.00446816421641454,0.000427422,"s11_6","shared"
"Capnocytophaga",0.0154233467257483,0.013921651,"s11_6","shared"
"Cardiobacterium",0.00211978164119524,0.002300432,"s11_6","shared"
"Catonella",0.000620300812588009,0.000224599,"s11_6","shared"
"Centipeda",0.000145638475848437,0.00072351,"s11_6","shared"
"Conchiformibius",0,1.12824e-05,"s11_6","2b only"
"Corynebacterium",0.0167691148733319,0.019883305,"s11_6","shared"
"Cricetibacter",0,5.19796e-05,"s11_6","2b only"
"Cryptobacteroides",1.52400622682703e-05,0,"s11_6","WMS only"
"Cutibacterium",0.000837597859366724,0.001173693,"s11_6","shared"
"Desulfovibrio",1.21113077628638e-06,9.26767e-05,"s11_6","shared"
"Dialister",0.0014945353779374,0.001852945,"s11_6","shared"
"Eikenella",0.00219224763264304,0.003503293,"s11_6","shared"
"Enterobacter",0,1.20883e-05,"s11_6","2b only"
"Eubacterium_A",0,0.000144647,"s11_6","2b only"
"Eubacterium_B",0.000171475932409214,0.00025062,"s11_6","shared"
"Eubacterium_M",0.000746561196015864,0.000602154,"s11_6","shared"
"Eubacterium_N",0.00019741431653468,0.000231414,"s11_6","shared"
"F0040",0,0.00414247,"s11_6","2b only"
"F0058",0.00336068604906533,0.002733496,"s11_6","shared"
"F0422",0.00488388485537484,0.005057855,"s11_6","shared"
"F0428",0.000375046830390016,4.33163e-05,"s11_6","shared"
"Filifactor",0.00120113894738202,0.000671901,"s11_6","shared"
"Flexilinea",0,2.18596e-05,"s11_6","2b only"
"Fretibacterium",0.000119094526334828,0.000209715,"s11_6","shared"
"Fructilactobacillus",1.04964667278153e-05,1.10809e-05,"s11_6","shared"
"Fusobacterium",0.0252300744764685,0.005942135,"s11_6","shared"
"GCA-2749205",0.000103147971113724,0,"s11_6","WMS only"
"Gemella",0.0261569932305864,0.013957318,"s11_6","shared"
"GN02-872",0.0020360117625021,0.000688128,"s11_6","shared"
"GN02-873",0.00438822958517964,0.006099457,"s11_6","shared"
"Gordonia",0,6.98198e-05,"s11_6","2b only"
"Granulicatella",0.0193471076582221,0.010571641,"s11_6","shared"
"Haemophilus",0.0011938721627243,0.006932781,"s11_6","shared"
"Haemophilus_A",0.0181454640730167,0.016386516,"s11_6","shared"
"Haemophilus_D",0.113210550240934,0.10267,"s11_6","shared"
"Hornefia",0.000182477036960482,0,"s11_6","WMS only"
"HOT-345",0.00814546003591406,0.002747342,"s11_6","shared"
"JABCPE02",0.00815060734171328,0.004229196,"s11_6","shared"
"JABCPG02",0,1.5614e-05,"s11_6","2b only"
"JABCPH02",0,1.93412e-05,"s11_6","2b only"
"JABCPO02",0.000623530494658106,0,"s11_6","WMS only"
"Johnsonella",0.000956288675442789,0.000755346,"s11_6","shared"
"Kingella",0.000266045060524242,0.000293469,"s11_6","shared"
"Kingella_A",0.00187896847184363,0.001570376,"s11_6","shared"
"Kingella_B",0.00027331184518196,0.000260649,"s11_6","shared"
"Lachnoanaerobaculum",0.00245193425659178,0.002068353,"s11_6","shared"
"Lancefieldella",0.000328418295502991,0.000460803,"s11_6","shared"
"Latilactobacillus",0,1.10809e-05,"s11_6","2b only"
"Lautropia",0.00613175326520857,0.005937499,"s11_6","shared"
"Lawsonella",4.30960701228571e-05,0.00014846,"s11_6","shared"
"Leptotrichia",0.0101060789075923,0.003296036,"s11_6","shared"
"Leptotrichia_A",0.00661852690971101,0.002466598,"s11_6","shared"
"Massilia",0,2.07515e-05,"s11_6","2b only"
"Mesocricetibacter",0.00023919832831656,0,"s11_6","WMS only"
"Metamycoplasma",0.000335180442337256,6.60825e-05,"s11_6","shared"
"Mitsuokella",1.40289314919839e-05,0,"s11_6","WMS only"
"Mogibacterium",0.000365761494438487,0.000617713,"s11_6","shared"
"Moraxella",0.000646037341584094,0,"s11_6","WMS only"
"Nanogingivalis",0.018379515095534,0,"s11_6","WMS only"
"Nanoperiomorbus",0.00103602145154831,0,"s11_6","WMS only"
"Nanosynbacter",0.000824981913780407,0,"s11_6","WMS only"
"Nanosyncoccus",0.000290065820920589,0,"s11_6","WMS only"
"Neisseria",0.19242465959151,0.21398536,"s11_6","shared"
"Olsenella",0,0.000149675,"s11_6","2b only"
"Olsenella_F",7.37780497887788e-05,0,"s11_6","WMS only"
"Oribacterium",0.00433080180087072,0.001607681,"s11_6","shared"
"Ottowia",0.0014508337424264,0.001540288,"s11_6","shared"
"Parvimonas",0.00449369889028124,0.001555648,"s11_6","shared"
"Pauljensenia",0.00327792544601909,0.004981033,"s11_6","shared"
"Peptidiphaga",0.00161827257224799,0.001854396,"s11_6","shared"
"Peptoanaerobacter",0.000115461134005968,0.000258251,"s11_6","shared"
"Peptostreptococcus",0.000104863739713463,0.000114335,"s11_6","shared"
"Porphyromonas",0.0656514632074619,0.075510193,"s11_6","shared"
"Prevotella",0.0224162139728965,0.025612719,"s11_6","shared"
"Pseudoleptotrichia",0.000648055892877905,0.000247906,"s11_6","shared"
"Pseudomonas_E",0,1.55465e-05,"s11_6","2b only"
"Psychrobacter",8.538471972819e-05,0.000161222,"s11_6","shared"
"Ralstonia",0,5.81869e-05,"s11_6","2b only"
"Rodentibacter",0,0.000233818,"s11_6","2b only"
"Rothia",0.0690251689123723,0.119453515,"s11_6","shared"
"RUG343",2.05892231968685e-05,0,"s11_6","WMS only"
"Saccharimonas",0.000994035584637048,0.001039933,"s11_6","shared"
"Scardovia",0,1.19875e-05,"s11_6","2b only"
"SDRK01",0.000451146214166677,0.000253512,"s11_6","shared"
"SDRW01",0.00197424409291149,0.002297591,"s11_6","shared"
"Selenomonas",9.95145787848644e-05,0.000128917,"s11_6","shared"
"Shuttleworthia",0,3.39479e-05,"s11_6","2b only"
"Simonsiella",0.000520079740850311,0.000479682,"s11_6","shared"
"Slackia",0,7.83723e-05,"s11_6","2b only"
"Sphingomonas",0,1.62184e-05,"s11_6","2b only"
"Staphylococcus",0,2.86089e-05,"s11_6","2b only"
"Stenotrophomonas",0,1.81022e-05,"s11_6","2b only"
"Stomatobaculum",0.000278257295851796,5.26847e-05,"s11_6","shared"
"Streptococcus",0.111299486803519,0.17381557,"s11_6","shared"
"Tannerella",0.00348290932990556,0.004301882,"s11_6","shared"
"TM7x",0,0.002356207,"s11_6","2b only"
"Treponema",0.000282294398439418,0.000349201,"s11_6","shared"
"Treponema_B",0.000140894880307982,0.000240908,"s11_6","shared"
"Treponema_C",0.000203469970416112,0.000230306,"s11_6","shared"
"Treponema_D",8.15494722699498e-05,0.000151909,"s11_6","shared"
"UBA1103",0,0.001321871,"s11_6","2b only"
"UBA2866",0,0.000124912,"s11_6","2b only"
"UBA4285",0,1.07787e-05,"s11_6","2b only"
"UMGS1907",0,0.005231902,"s11_6","2b only"
"Veillonella",0.0264819799888899,0.026759142,"s11_6","shared"
"W11650",3.58292854651388e-05,3.95891e-05,"s11_6","shared"
"W5053",0,1.0678e-05,"s11_6","2b only"
"Abiotrophia",7.46888291712883e-05,9.01442e-05,"s11_7","shared"
"Actinomyces",0.00597520672191432,0.009472477,"s11_7","shared"
"Aggregatibacter",0.015331889951632,0.009413668,"s11_7","shared"
"Allisonella",0.000464596641673014,0.000575138,"s11_7","shared"
"Alloprevotella",0.0365203277594787,0.025812332,"s11_7","shared"
"Anaeroglobus",0.00159647372353629,0.001388997,"s11_7","shared"
"Arachnia",0.000287411448813707,0.001221554,"s11_7","shared"
"Bacteroides",0,0.00010352,"s11_7","2b only"
"Bacteroides_D",0.00441326654304862,0.000437586,"s11_7","shared"
"Bergeyella_A",0.00239345573266378,0.002458536,"s11_7","shared"
"Bifidobacterium",0,0.000168315,"s11_7","2b only"
"Bulleidia",0.00279290042523442,0.003272017,"s11_7","shared"
"Butyrivibrio",6.97698068199534e-05,0,"s11_7","WMS only"
"CAG-793",0.00114111279729843,0.00043996,"s11_7","shared"
"CAJPNX01",0.00025046858707307,0,"s11_7","WMS only"
"CAJPSE01",0.000551231667983258,0,"s11_7","WMS only"
"Campylobacter_A",0.00628259542476712,0.007053248,"s11_7","shared"
"Campylobacter_B",0.00138415265673887,0.000363396,"s11_7","shared"
"Capnocytophaga",0.0138258660064335,0.013765984,"s11_7","shared"
"Cardiobacterium",0.00180236994481359,0.001959561,"s11_7","shared"
"Catonella",0.000366718135702575,0.000301633,"s11_7","shared"
"Caviibacterium",0,1.23885e-05,"s11_7","2b only"
"Centipeda",0.000661056371092652,0.001664001,"s11_7","shared"
"Corynebacterium",0.00453985607743706,0.005655715,"s11_7","shared"
"Cryptobacterium",0,6.98995e-05,"s11_7","2b only"
"Cryptobacteroides",0.00014726950590629,0,"s11_7","WMS only"
"Cutibacterium",0,3.6662e-05,"s11_7","2b only"
"Desulfobulbus",0.000474635462798187,0.000694026,"s11_7","shared"
"Dialister",0.00152730624598384,0.001807743,"s11_7","shared"
"Eggerthia",0,0.000110979,"s11_7","2b only"
"Eikenella",0.000193448083082087,0.000960303,"s11_7","shared"
"Eubacterium_A",0,0.000167956,"s11_7","2b only"
"Eubacterium_B",0.00320720257307032,0.002805442,"s11_7","shared"
"Eubacterium_M",0.000490396411964709,0.000528552,"s11_7","shared"
"Eubacterium_N",0.0118526353260694,0.009551055,"s11_7","shared"
"F0040",0,0.003509499,"s11_7","2b only"
"F0058",0.00458914668916166,0.003472736,"s11_7","shared"
"F0422",0,0.000357184,"s11_7","2b only"
"F0428",0,5.32808e-05,"s11_7","2b only"
"Filifactor",0.0081979021072389,0.005614473,"s11_7","shared"
"Flexilinea",0,0.000133755,"s11_7","2b only"
"Fretibacterium",0,9.9914e-05,"s11_7","2b only"
"Fusobacterium",0.0381234271049576,0.0110338,"s11_7","shared"
"GCA-2749205",0.000265627206972082,0,"s11_7","WMS only"
"Gemella",0.00914717303283528,0.00637598,"s11_7","shared"
"GN02-872",0.000249966646016812,0.000423594,"s11_7","shared"
"Granulicatella",0.014131548109695,0.012717893,"s11_7","shared"
"Haemophilus",0.00167176488197509,0.003272071,"s11_7","shared"
"Haemophilus_A",0.0057046604925909,0.005656621,"s11_7","shared"
"Haemophilus_D",0.0340658359943738,0.029608658,"s11_7","shared"
"Hornefia",5.09972113158796e-05,0,"s11_7","WMS only"
"HOT-345",0.00482536015023698,0.001441183,"s11_7","shared"
"JABCPE02",0.00214740422688579,0.00152875,"s11_7","shared"
"JABCPG02",0,0.000426395,"s11_7","2b only"
"JABCPH02",0.000921664167502148,0.000518903,"s11_7","shared"
"JABCPO02",0.00239666815542384,0,"s11_7","WMS only"
"JABZIP01",0.000973364096296789,0,"s11_7","WMS only"
"Johnsonella",0.000585664824442602,0.000270467,"s11_7","shared"
"Kingella",0.00127001126054566,0.000508469,"s11_7","shared"
"Kingella_A",0.00389867657217225,0.002147139,"s11_7","shared"
"Kingella_B",0.000887833340310314,0.000534702,"s11_7","shared"
"Lachnoanaerobaculum",0.00112675728308944,0.001610487,"s11_7","shared"
"Lactobacillus",0,6.16405e-05,"s11_7","2b only"
"Lancefieldella",0.00455029645140724,0.005089254,"s11_7","shared"
"Lautropia",0.00980973522709671,0.006562054,"s11_7","shared"
"Leptotrichia",0.00941852236784871,0.007911758,"s11_7","shared"
"Leptotrichia_A",0.00170248367461812,0.001437513,"s11_7","shared"
"Ligilactobacillus",0,7.31226e-05,"s11_7","2b only"
"Limosilactobacillus",0,1.33957e-05,"s11_7","2b only"
"Mesocricetibacter",0.000537378094830519,0,"s11_7","WMS only"
"Metamycoplasma",0.00683222088137035,0.000233871,"s11_7","shared"
"Mitsuokella",0,3.92807e-05,"s11_7","2b only"
"Mogibacterium",0.00280474623416213,0.00450554,"s11_7","shared"
"Nanogingivalis",0.00873497903743567,0,"s11_7","WMS only"
"Nanoperiomorbus",0.00183308873745662,0,"s11_7","WMS only"
"Nanosynbacter",0.0434062563338687,0,"s11_7","WMS only"
"Nanosyncoccus",0.00139248487827277,0,"s11_7","WMS only"
"Neisseria",0.282037567477191,0.233537849,"s11_7","shared"
"Olsenella",0,0.000387728,"s11_7","2b only"
"Oribacterium",0.00338187806064833,0.003005189,"s11_7","shared"
"Ottowia",0.00209941866190746,0.001730651,"s11_7","shared"
"Parvimonas",0.0024119271635341,0.001860893,"s11_7","shared"
"Pauljensenia",0.00758161887836452,0.007530994,"s11_7","shared"
"Peptidiphaga",0.000654832301995045,0.001119574,"s11_7","shared"
"Peptoanaerobacter",0.000333891190623259,0.000449581,"s11_7","shared"
"Peptostreptococcus",0.00160831953246399,0.001698786,"s11_7","shared"
"Phocaeicola",9.13532722390757e-05,0.000268348,"s11_7","shared"
"Porphyromonas",0.0449098709619971,0.042268907,"s11_7","shared"
"Prevotella",0.110669068354233,0.126524297,"s11_7","shared"
"Propionibacterium",0,7.92665e-05,"s11_7","2b only"
